Token,Uid,Link
TheCatsPause247,28992215,https://twitter.com/TheCatsPause247
AlbanyBizReview,18817538,https://twitter.com/AlbanyBizReview
SouthernUOSM,38090456,https://twitter.com/SouthernUOSM
ChevyChaserMag,324943692,https://twitter.com/ChevyChaserMag
TownTalkDotCom,29523826,https://twitter.com/TownTalkDotCom
TheCardinalNews,34655333,https://twitter.com/TheCardinalNews
MurrayStateNews,169639228,https://twitter.com/MurrayStateNews
easternprogress,168966131,https://twitter.com/easternprogress
northernermedia,23306489,https://twitter.com/northernermedia
NewsAtTheIJ,558813185,https://twitter.com/NewsAtTheIJ
BossierPress,48477881,https://twitter.com/BossierPress
DailyEnterprise,273085427,https://twitter.com/DailyEnterprise
CPS_NewsUpdates,236136055,https://twitter.com/CPS_NewsUpdates
asburycollegian,86790946,https://twitter.com/asburycollegian
SouthsiderMag,322841037,https://twitter.com/SouthsiderMag
2theadvocate,328253593,https://twitter.com/2theadvocate
grantcountynews,237429915,https://twitter.com/grantcountynews
OuachitaCitizen,995338166,https://twitter.com/OuachitaCitizen
SulphurNews,322794494,https://twitter.com/SulphurNews
LALifeMag,473352350,https://twitter.com/LALifeMag
The_Daily_World,1480338367,https://twitter.com/The_Daily_World
lionsroarnews,357644269,https://twitter.com/lionsroarnews
WestSideJournal,26069630,https://twitter.com/WestSideJournal
LDLeader,60624220,https://twitter.com/LDLeader
City_Business,34482360,https://twitter.com/City_Business
ThePostSouth,2693642942,https://twitter.com/ThePostSouth
lsureveille,15248649,https://twitter.com/lsureveille
SBForumNews,64742646,https://twitter.com/SBForumNews
heartnewengland,83646104,https://twitter.com/heartnewengland
ElMundoBoston,313045596,https://twitter.com/ElMundoBoston
ActonBeacon,8754862,https://twitter.com/ActonBeacon
CohassetMariner,36765616,https://twitter.com/CohassetMariner
HWChronicle,19303275,https://twitter.com/HWChronicle
TheSunChronicle,26262890,https://twitter.com/TheSunChronicle
TheVermilion,77280809,https://twitter.com/TheVermilion
enterprisenews,15513778,https://twitter.com/enterprisenews
thelandmarknews,140919032,https://twitter.com/thelandmarknews
FoxboroReporter,2349014065,https://twitter.com/FoxboroReporter
framinghamtab,1172808066,https://twitter.com/framinghamtab
concordjournal,8754832,https://twitter.com/concordjournal
bostonherald,2488541,https://twitter.com/bostonherald
GDTnews,210862462,https://twitter.com/GDTnews
ttranscript,19033755,https://twitter.com/ttranscript
csmonitor,14857525,https://twitter.com/csmonitor
EastonJournal,1109809777,https://twitter.com/EastonJournal
vineyardgazette,97021713,https://twitter.com/vineyardgazette
cambridgechron,14278568,https://twitter.com/cambridgechron
BrooklineTAB,17393831,https://twitter.com/BrooklineTAB
BosBizJournal,16684965,https://twitter.com/BosBizJournal
BwIndependent,1115045234,https://twitter.com/BwIndependent
carverreporter,102672979,https://twitter.com/carverreporter
BostonAngela,268422006,https://twitter.com/BostonAngela
HopkintonCrier,132235576,https://twitter.com/HopkintonCrier
braintreepaper,394826748,https://twitter.com/braintreepaper
TheHudsonSun,458113653,https://twitter.com/TheHudsonSun
amesbury_news,241213814,https://twitter.com/amesbury_news
holbrooksun,394835326,https://twitter.com/holbrooksun
AndoverTownsman,1160879815,https://twitter.com/AndoverTownsman
WickedLocal,11178352,https://twitter.com/WickedLocal
BostonGlobe,95431448,https://twitter.com/BostonGlobe
CantonJournal,764095214,https://twitter.com/CantonJournal
capeann_beacon,241217533,https://twitter.com/capeann_beacon
ValleyAdvocate,101272306,https://twitter.com/ValleyAdvocate
SSC_Star,374027694,https://twitter.com/SSC_Star
MheadReporter,21329520,https://twitter.com/MheadReporter
PatriotLedger,15005770,https://twitter.com/PatriotLedger
PembrokeNews,18453902,https://twitter.com/PembrokeNews
WickedLocalLex,17519427,https://twitter.com/WickedLocalLex
MarlEnterprise,458111726,https://twitter.com/MarlEnterprise
WalthamNewsTrib,165571907,https://twitter.com/WalthamNewsTrib
itemlive,18672012,https://twitter.com/itemlive
MHGazette,56391916,https://twitter.com/MHGazette
newburyportnews,8861452,https://twitter.com/newburyportnews
NortonMirror,20459018,https://twitter.com/NortonMirror
millburysutton,138077736,https://twitter.com/millburysutton
MelroseFreePrss,18807864,https://twitter.com/MelroseFreePrss
EagleTrib,18480451,https://twitter.com/EagleTrib
InkyM,105187378,https://twitter.com/InkyM
NAndoverCitizen,89271025,https://twitter.com/NAndoverCitizen
MiltonTimes,1671409176,https://twitter.com/MiltonTimes
marshfieldpaper,36967948,https://twitter.com/marshfieldpaper
LowellSunNews,79186359,https://twitter.com/LowellSunNews
beaconvillager,8754912,https://twitter.com/beaconvillager
newburyport_cur,241228661,https://twitter.com/newburyport_cur
kingstonreport,101280492,https://twitter.com/kingstonreport
ArmenianWeekly,25123666,https://twitter.com/ArmenianWeekly
NorwoodTranscri,59167322,https://twitter.com/NorwoodTranscri
editortowncrier,402738559,https://twitter.com/editortowncrier
TewksburyNews,151566654,https://twitter.com/TewksburyNews
scituatemariner,36974424,https://twitter.com/scituatemariner
sharonadvocate,20259433,https://twitter.com/sharonadvocate
VilleJournal,16032913,https://twitter.com/VilleJournal
ptownbanner,635515468,https://twitter.com/ptownbanner
swampscott_rep,241231537,https://twitter.com/swampscott_rep
Saugusnews,19455868,https://twitter.com/Saugusnews
TheMVTimes,108348597,https://twitter.com/TheMVTimes
RaynhamCall,1115114300,https://twitter.com/RaynhamCall
readingadvocate,48735183,https://twitter.com/readingadvocate
TheWalpoleTimes,109345484,https://twitter.com/TheWalpoleTimes
TweetNewEngland,30215703,https://twitter.com/TweetNewEngland
HeraldMailNews,30239668,https://twitter.com/HeraldMailNews
MDDailyRecord,16312540,https://twitter.com/MDDailyRecord
WBJournal,18256822,https://twitter.com/WBJournal
laurelleader,167064891,https://twitter.com/laurelleader
weymouthpaper,394820281,https://twitter.com/weymouthpaper
WestboroughNews,493431554,https://twitter.com/WestboroughNews
bcheights,27737473,https://twitter.com/bcheights
SuffolkJournal,23682838,https://twitter.com/SuffolkJournal
capgaznews,22952419,https://twitter.com/capgaznews
WaylandCrier,1180294070,https://twitter.com/WaylandCrier
BaltCoSun,79266480,https://twitter.com/BaltCoSun
baltimoresun,8861752,https://twitter.com/baltimoresun
DorchesterStar,979110254,https://twitter.com/DorchesterStar
BaltBizOnline,15794057,https://twitter.com/BaltBizOnline
bannews,282729947,https://twitter.com/bannews
wellesleytown,25352088,https://twitter.com/wellesleytown
WestwoodPress,91202763,https://twitter.com/WestwoodPress
telegramdotcom,15610400,https://twitter.com/telegramdotcom
TheAvenueNews,845568691,https://twitter.com/TheAvenueNews
StuffNightlife,15006177,https://twitter.com/StuffNightlife
GuilfordGazette,617751091,https://twitter.com/GuilfordGazette
frednewspost,26000876,https://twitter.com/frednewspost
dailyfreepress,19554288,https://twitter.com/dailyfreepress
eastcountytimes,134198701,https://twitter.com/eastcountytimes
woburnadvocate,52141644,https://twitter.com/woburnadvocate
thecrimson,16626603,https://twitter.com/thecrimson
HarfordAegis,216008421,https://twitter.com/HarfordAegis
WestonCrier,1180303182,https://twitter.com/WestonCrier
CommunityAdNews,321542010,https://twitter.com/CommunityAdNews
theimproper,26070005,https://twitter.com/theimproper
Westford_Eagle,156867500,https://twitter.com/Westford_Eagle
BaltPostExam,483602386,https://twitter.com/BaltPostExam
BostonMagazine,14420767,https://twitter.com/BostonMagazine
PressHerald,8859092,https://twitter.com/PressHerald
takomavoice,290798785,https://twitter.com/takomavoice
KJ_Online,15345320,https://twitter.com/KJ_Online
spotnewsfeed,84370843,https://twitter.com/spotnewsfeed
BottomLineTBL,117488834,https://twitter.com/BottomLineTBL
EllsAmerican,384509378,https://twitter.com/EllsAmerican
bangordailynews,16952739,https://twitter.com/bangordailynews
BBRegister,262697431,https://twitter.com/BBRegister
TheTowerlight,15276163,https://twitter.com/TheTowerlight
JournalTribune,368995325,https://twitter.com/JournalTribune
KnoxVillageSoup,1012121071,https://twitter.com/KnoxVillageSoup
republicanjourn,119377275,https://twitter.com/republicanjourn
TheCourierNews,505995840,https://twitter.com/TheCourierNews
TheCalaisAdv,822143041,https://twitter.com/TheCalaisAdv
AmericanJrnl,2427793422,https://twitter.com/AmericanJrnl
Mainebiz,15866174,https://twitter.com/Mainebiz
pressandguide,115517580,https://twitter.com/pressandguide
maineinsights,52167290,https://twitter.com/maineinsights
WindhamEagle,4638661522,https://twitter.com/WindhamEagle
MagazineofMaine,88676174,https://twitter.com/MagazineofMaine
YorkCountyCoast,321511831,https://twitter.com/YorkCountyCoast
threeriversme,1257669091,https://twitter.com/threeriversme
sunjournal,8729092,https://twitter.com/sunjournal
machiasnews,2899666541,https://twitter.com/machiasnews
InTheSentry,52798845,https://twitter.com/InTheSentry
TheYorkWeekly,321545100,https://twitter.com/TheYorkWeekly
lenaweenews,67687575,https://twitter.com/lenaweenews
AdvDem,193329517,https://twitter.com/AdvDem
mihomepaper,342450067,https://twitter.com/mihomepaper
LewAubMagazine,1060852626,https://twitter.com/LewAubMagazine
lakecountystar,117532371,https://twitter.com/lakecountystar
bowdoinorient,79088927,https://twitter.com/bowdoinorient
maineboats,24068888,https://twitter.com/maineboats
annarbornews,26005689,https://twitter.com/annarbornews
hudson_reporter,38256654,https://twitter.com/hudson_reporter
DailyTrib,124161387,https://twitter.com/DailyTrib
Kzoo_Gazette,13482642,https://twitter.com/Kzoo_Gazette
LSJNews,14887893,https://twitter.com/LSJNews
Latinopress,69058175,https://twitter.com/Latinopress
TheSalinePost,620541682,https://twitter.com/TheSalinePost
TheOxfordLeader,552016600,https://twitter.com/TheOxfordLeader
HeraldPalladium,34591573,https://twitter.com/HeraldPalladium
HollandSentinel,14531956,https://twitter.com/HollandSentinel
ShelbyUticaNews,329830871,https://twitter.com/ShelbyUticaNews
candgnews,40864512,https://twitter.com/candgnews
speerjt,15281952,https://twitter.com/speerjt
freep,8795772,https://twitter.com/freep
SooEveningNews,1329194378,https://twitter.com/SooEveningNews
HillsdaleDaily,370965173,https://twitter.com/HillsdaleDaily
TheDMG,38482730,https://twitter.com/TheDMG
OceanaHJ,18085094,https://twitter.com/OceanaHJ
macombdaily,116544702,https://twitter.com/macombdaily
SunTimesSports,1061877517,https://twitter.com/SunTimesSports
thetimesherald,15076670,https://twitter.com/thetimesherald
TheDailyPress,33593050,https://twitter.com/TheDailyPress
metrotimes,15432119,https://twitter.com/metrotimes
MiningJournal,16011049,https://twitter.com/MiningJournal
recordpatriot,117532697,https://twitter.com/recordpatriot
tctimes,25364651,https://twitter.com/tctimes
harborlightnews,103052212,https://twitter.com/harborlightnews
TriCityTimes,615305431,https://twitter.com/TriCityTimes
MuskegonChron,16926232,https://twitter.com/MuskegonChron
MPMorningSun,67600528,https://twitter.com/MPMorningSun
detroitnews,16543775,https://twitter.com/detroitnews
grbj,30311580,https://twitter.com/grbj
TheOaklandPress,20090273,https://twitter.com/TheOaklandPress
WoodwardTalk,3126846325,https://twitter.com/WoodwardTalk
greenvilledn,62819900,https://twitter.com/greenvilledn
saginawnews,14384452,https://twitter.com/saginawnews
CoosCountyNews,85850788,https://twitter.com/CoosCountyNews
MIOutofDoors,92312368,https://twitter.com/MIOutofDoors
QuadPress,97801777,https://twitter.com/QuadPress
EdenPrairieNews,13783152,https://twitter.com/EdenPrairieNews
RecordEagle,26518175,https://twitter.com/RecordEagle
MichiganJournal,103134591,https://twitter.com/MichiganJournal
GVLanthorn,25644870,https://twitter.com/GVLanthorn
TheSouthEnd,64748024,https://twitter.com/TheSouthEnd
aitkinage,563859097,https://twitter.com/aitkinage
mynorth,34720438,https://twitter.com/mynorth
SterlingSentry,468715932,https://twitter.com/SterlingSentry
TecumsehHerald,24188915,https://twitter.com/TecumsehHerald
sturgisnewsroom,552834522,https://twitter.com/sturgisnewsroom
echopress,15427349,https://twitter.com/echopress
theoaklandpost,19209460,https://twitter.com/theoaklandpost
grmagazine,30312328,https://twitter.com/grmagazine
abcnewspapers,18640592,https://twitter.com/abcnewspapers
MTULode,22182982,https://twitter.com/MTULode
WesternHerald,72370276,https://twitter.com/WesternHerald
PleiadOnline,795475022714404864,https://twitter.com/PleiadOnline
thesnews,16019697,https://twitter.com/thesnews
CMLIFE,16099818,https://twitter.com/CMLIFE
BeaconCF,94449191,https://twitter.com/BeaconCF
TheSentinelMN,58542800,https://twitter.com/TheSentinelMN
caledoniaargus,39580590,https://twitter.com/caledoniaargus
FboNews,11339192,https://twitter.com/FboNews
TomCoombe8,152908024,https://twitter.com/TomCoombe8
duluthshipping,50162833,https://twitter.com/duluthshipping
DuluthBudgeteer,2877099849,https://twitter.com/DuluthBudgeteer
isanticonews,39589561,https://twitter.com/isanticonews
brd_dispatch,17910020,https://twitter.com/brd_dispatch
bpherald,111430857,https://twitter.com/bpherald
EdinaSunCurrent,26040532,https://twitter.com/EdinaSunCurrent
SunThisweek,16298634,https://twitter.com/SunThisweek
bemidji,15427388,https://twitter.com/bemidji
dailytarheel,16656851,https://twitter.com/dailytarheel
PioneerPress,15926431,https://twitter.com/PioneerPress
WasecaNews,37479195,https://twitter.com/WasecaNews
ShoreviewPress,119480839,https://twitter.com/ShoreviewPress
TriCountyRecord,118809455,https://twitter.com/TriCountyRecord
TheJI,19410993,https://twitter.com/TheJI
hastingsmn,15427925,https://twitter.com/hastingsmn
PB_News,15224302,https://twitter.com/PB_News
newpraguetimes,3261818053,https://twitter.com/newpraguetimes
HouCoNews,2767556450,https://twitter.com/HouCoNews
FillCoJournal,412394604,https://twitter.com/FillCoJournal
PineCityPioneer,249845334,https://twitter.com/PineCityPioneer
pp_independent,1038159361,https://twitter.com/pp_independent
HibbDailyTrib,233698422,https://twitter.com/HibbDailyTrib
KanabecTimes,2496468475,https://twitter.com/KanabecTimes
SJPlaindealer,1377404953,https://twitter.com/SJPlaindealer
Hometownfocus,115671438,https://twitter.com/Hometownfocus
waconiapatriot,3345895018,https://twitter.com/waconiapatriot
wctrib,15429080,https://twitter.com/wctrib
SaukHerald,2842646870,https://twitter.com/SaukHerald
StarTribune,17348525,https://twitter.com/StarTribune
hutchleader,115492293,https://twitter.com/hutchleader
pilot_walker,633304248,https://twitter.com/pilot_walker
lillienews,50053152,https://twitter.com/lillienews
PvillePress,896539556,https://twitter.com/PvillePress
pipestonestar,126387964,https://twitter.com/pipestonestar
Litchfieldnews,48486479,https://twitter.com/Litchfieldnews
insightnews,28644072,https://twitter.com/insightnews
citypages,21158274,https://twitter.com/citypages
newsnorthfield,78945826,https://twitter.com/newsnorthfield
Mankatonews,22147610,https://twitter.com/Mankatonews
ifallsjournal,64299454,https://twitter.com/ifallsjournal
millelacstimes,39754879,https://twitter.com/millelacstimes
UnionEagleNews,331696739,https://twitter.com/UnionEagleNews
northjersey,34677788,https://twitter.com/northjersey
BransonTLN,223935500,https://twitter.com/BransonTLN
JoplinRBJ,2332132615,https://twitter.com/JoplinRBJ
KCBizJournal,25505788,https://twitter.com/KCBizJournal
MidRiversNews,868727474,https://twitter.com/MidRiversNews
OCtimes,231918342,https://twitter.com/OCtimes
carthagepress,19413479,https://twitter.com/carthagepress
BruceJournal,52159305,https://twitter.com/BruceJournal
dglobe,15429154,https://twitter.com/dglobe
CaldwellCountyN,381261124,https://twitter.com/CaldwellCountyN
dailyjournalmo,22027252,https://twitter.com/dailyjournalmo
TheBGT,20592709,https://twitter.com/TheBGT
EldonAdvertiser,399460871,https://twitter.com/EldonAdvertiser
AAdvertiser,1004589937,https://twitter.com/AAdvertiser
ElDoradoSun,386595854,https://twitter.com/ElDoradoSun
bhfp,48747323,https://twitter.com/bhfp
ThreeRiversPub,1208599058,https://twitter.com/ThreeRiversPub
LinnCoLeader,1069096818,https://twitter.com/LinnCoLeader
ctnews_mo,1007308267,https://twitter.com/ctnews_mo
LakeNewsOnline,69433229,https://twitter.com/LakeNewsOnline
ConcordianPaper,78156925,https://twitter.com/ConcordianPaper
mndailynews,17058614,https://twitter.com/mndailynews
wcrnews,838133898,https://twitter.com/wcrnews
TheFastPitch,19684235,https://twitter.com/TheFastPitch
TheLPJ,20592912,https://twitter.com/TheLPJ
The_Lake_Today,208055275,https://twitter.com/The_Lake_Today
TheDailyForum,169947445,https://twitter.com/TheDailyForum
LSTribune,24066714,https://twitter.com/LSTribune
LamarDemocrat,3303239733,https://twitter.com/LamarDemocrat
